	  48.20200	
   0.19441	  -3.24716
   0.19442	  -3.24727
   0.19443	  -3.24826
   0.19444	  -3.24998
   0.19445	  -3.25230
   0.19446	  -3.25549
   0.19447	  -3.25922
   0.19448	  -3.26397
   0.19449	  -3.26970
   0.19450	  -3.27605
   0.19451	  -3.28325
   0.19452	  -3.29190
   0.19453	  -3.30113
   0.19454	  -3.31115
   0.19455	  -3.32152
   0.19456	  -3.33065
   0.19457	  -3.33987
   0.19458	  -3.34777
   0.19459	  -3.35474
   0.19460	  -3.36179
   0.19461	  -3.36875
   0.19462	  -3.37489
   0.19463	  -3.38112
   0.19464	  -3.38724
   0.19465	  -3.39182
   0.19466	  -3.39651
   0.19467	  -3.40137
   0.19468	  -3.40529
   0.19469	  -3.40855
   0.19470	  -3.41097
   0.19471	  -3.41337
   0.19472	  -3.41605
   0.19473	  -3.41888
   0.19474	  -3.42238
   0.19475	  -3.42739
   0.19476	  -3.43356
   0.19477	  -3.44079
   0.19478	  -3.44815
   0.19479	  -3.45586
   0.19480	  -3.46337
   0.19481	  -3.47011
   0.19482	  -3.47628
   0.19483	  -3.48261
   0.19484	  -3.48844
   0.19485	  -3.49398
   0.19486	  -3.49872
   0.19487	  -3.50283
   0.19488	  -3.50680
   0.19489	  -3.51046
   0.19490	  -3.51398
   0.19491	  -3.51696
   0.19492	  -3.51966
   0.19493	  -3.52187
   0.19494	  -3.52397
   0.19495	  -3.52557
   0.19496	  -3.52664
   0.19497	  -3.52758
   0.19498	  -3.52685
   0.19499	  -3.52545
   0.19500	  -3.52280
   0.19501	  -3.51880
   0.19502	  -3.51462
   0.19503	  -3.50955
   0.19504	  -3.50449
   0.19505	  -3.49998
   0.19506	  -3.49495
   0.19507	  -3.49117
   0.19508	  -3.48892
   0.19509	  -3.48835
   0.19510	  -3.48923
   0.19511	  -3.49100
   0.19512	  -3.49395
   0.19513	  -3.49772
   0.19514	  -3.50242
   0.19515	  -3.50776
   0.19516	  -3.51280
   0.19517	  -3.51796
   0.19518	  -3.52322
   0.19519	  -3.52824
   0.19520	  -3.53329
   0.19521	  -3.53840
   0.19522	  -3.54391
   0.19523	  -3.54970
   0.19524	  -3.55676
   0.19525	  -3.56447
   0.19526	  -3.57250
   0.19527	  -3.58116
   0.19528	  -3.59107
   0.19529	  -3.60165
   0.19530	  -3.61270
   0.19531	  -3.62352
   0.19532	  -3.63399
   0.19533	  -3.64423
   0.19534	  -3.65248
   0.19535	  -3.65964
   0.19536	  -3.66604
   0.19537	  -3.67092
   0.19538	  -3.67502
   0.19539	  -3.67825
   0.19540	  -3.67999
   0.19541	  -3.68134
   0.19542	  -3.68263
   0.19543	  -3.68423
   0.19544	  -3.68623
   0.19545	  -3.68831
   0.19546	  -3.69088
   0.19547	  -3.69369
   0.19548	  -3.69733
   0.19549	  -3.70064
   0.19550	  -3.70539
   0.19551	  -3.71153
   0.19552	  -3.71841
   0.19553	  -3.72632
   0.19554	  -3.73446
   0.19555	  -3.74133
   0.19556	  -3.74838
   0.19557	  -3.75433
   0.19558	  -3.75923
   0.19559	  -3.76438
   0.19560	  -3.76923
   0.19561	  -3.77416
   0.19562	  -3.77944
   0.19563	  -3.78572
   0.19564	  -3.79311
   0.19565	  -3.80138
   0.19566	  -3.81074
   0.19567	  -3.82119
   0.19568	  -3.83142
   0.19569	  -3.84194
   0.19570	  -3.85216
   0.19571	  -3.86095
   0.19572	  -3.86833
   0.19573	  -3.87430
   0.19574	  -3.87936
   0.19575	  -3.88258
   0.19576	  -3.88429
   0.19577	  -3.88426
   0.19578	  -3.88377
   0.19579	  -3.88323
   0.19580	  -3.88306
   0.19581	  -3.88306
   0.19582	  -3.88367
   0.19583	  -3.88440
   0.19584	  -3.88512
   0.19585	  -3.88571
   0.19586	  -3.88639
   0.19587	  -3.88680
   0.19588	  -3.88676
   0.19589	  -3.88642
   0.19590	  -3.88612
   0.19591	  -3.88607
   0.19592	  -3.88684
   0.19593	  -3.88885
   0.19594	  -3.89173
   0.19595	  -3.89538
   0.19596	  -3.89932
   0.19597	  -3.90382
   0.19598	  -3.90861
   0.19599	  -3.91297
   0.19600	  -3.91781
   0.19601	  -3.92261
   0.19602	  -3.92690
   0.19603	  -3.93050
   0.19604	  -3.93379
   0.19605	  -3.93698
   0.19606	  -3.93951
   0.19607	  -3.94181
   0.19608	  -3.94323
   0.19609	  -3.94475
   0.19610	  -3.94656
   0.19611	  -3.94820
   0.19612	  -3.95093
   0.19613	  -3.95392
   0.19614	  -3.95726
   0.19615	  -3.96096
   0.19616	  -3.96487
   0.19617	  -3.96937
   0.19618	  -3.97354
   0.19619	  -3.97779
   0.19620	  -3.98196
   0.19621	  -3.98506
   0.19622	  -3.98717
   0.19623	  -3.98859
   0.19624	  -3.98926
   0.19625	  -3.98939
   0.19626	  -3.98956
   0.19627	  -3.98965
   0.19628	  -3.98869
   0.19629	  -3.98705
   0.19630	  -3.98397
   0.19631	  -3.97979
   0.19632	  -3.97471
   0.19633	  -3.96956
   0.19634	  -3.96456
   0.19635	  -3.95936
   0.19636	  -3.95512
   0.19637	  -3.95225
   0.19638	  -3.95020
   0.19639	  -3.94877
   0.19640	  -3.94828
   0.19641	  -3.94866
   0.19642	  -3.94911
   0.19643	  -3.95032
   0.19644	  -3.95141
   0.19645	  -3.95224
   0.19646	  -3.95284
   0.19647	  -3.95312
   0.19648	  -3.95295
   0.19649	  -3.95227
   0.19650	  -3.95132
   0.19651	  -3.94970
   0.19652	  -3.94777
   0.19653	  -3.94507
   0.19654	  -3.94198
   0.19655	  -3.93840
   0.19656	  -3.93465
   0.19657	  -3.93111
   0.19658	  -3.92749
   0.19659	  -3.92370
   0.19660	  -3.92025
   0.19661	  -3.91743
   0.19662	  -3.91507
   0.19663	  -3.91324
   0.19664	  -3.91168
   0.19665	  -3.91027
   0.19666	  -3.90849
   0.19667	  -3.90633
   0.19668	  -3.90424
   0.19669	  -3.90218
   0.19670	  -3.90046
   0.19671	  -3.89902
   0.19672	  -3.89789
   0.19673	  -3.89715
   0.19674	  -3.89705
   0.19675	  -3.89822
   0.19676	  -3.90053
   0.19677	  -3.90352
   0.19678	  -3.90767
   0.19679	  -3.91234
   0.19680	  -3.91779
   0.19681	  -3.92443
   0.19682	  -3.93152
   0.19683	  -3.93850
   0.19684	  -3.94556
   0.19685	  -3.95244
   0.19686	  -3.95903
   0.19687	  -3.96498
   0.19688	  -3.97107
   0.19689	  -3.97727
   0.19690	  -3.98371
   0.19691	  -3.99034
   0.19692	  -3.99666
   0.19693	  -4.00339
   0.19694	  -4.00959
   0.19695	  -4.01567
   0.19696	  -4.02188
   0.19697	  -4.02764
   0.19698	  -4.03313
   0.19699	  -4.03822
   0.19700	  -4.04368
   0.19701	  -4.04961
   0.19702	  -4.05573
   0.19703	  -4.06152
   0.19704	  -4.06840
   0.19705	  -4.07551
   0.19706	  -4.08290
   0.19707	  -4.09035
   0.19708	  -4.09738
   0.19709	  -4.10373
   0.19710	  -4.10911
   0.19711	  -4.11400
   0.19712	  -4.11883
   0.19713	  -4.12300
   0.19714	  -4.12698
   0.19715	  -4.13055
   0.19716	  -4.13383
   0.19717	  -4.13640
   0.19718	  -4.13776
   0.19719	  -4.13873
   0.19720	  -4.13839
   0.19721	  -4.13646
   0.19722	  -4.13318
   0.19723	  -4.12927
   0.19724	  -4.12499
   0.19725	  -4.12099
   0.19726	  -4.11720
   0.19727	  -4.11294
   0.19728	  -4.10943
   0.19729	  -4.10651
   0.19730	  -4.10494
   0.19731	  -4.10524
   0.19732	  -4.10750
   0.19733	  -4.11166
   0.19734	  -4.11805
   0.19735	  -4.12584
   0.19736	  -4.13544
   0.19737	  -4.14629
   0.19738	  -4.15785
   0.19739	  -4.16882
   0.19740	  -4.17902
   0.19741	  -4.18824
   0.19742	  -4.19711
   0.19743	  -4.20474
   0.19744	  -4.21121
   0.19745	  -4.21629
   0.19746	  -4.21999
   0.19747	  -4.22237
   0.19748	  -4.22345
   0.19749	  -4.22341
   0.19750	  -4.22270
   0.19751	  -4.22101
   0.19752	  -4.21869
   0.19753	  -4.21556
   0.19754	  -4.21224
   0.19755	  -4.20952
   0.19756	  -4.20719
   0.19757	  -4.20533
   0.19758	  -4.20367
   0.19759	  -4.20205
   0.19760	  -4.20051
   0.19761	  -4.19927
   0.19762	  -4.19831
   0.19763	  -4.19755
   0.19764	  -4.19682
   0.19765	  -4.19592
   0.19766	  -4.19512
   0.19767	  -4.19440
   0.19768	  -4.19363
   0.19769	  -4.19206
   0.19770	  -4.19013
   0.19771	  -4.18803
   0.19772	  -4.18628
   0.19773	  -4.18475
   0.19774	  -4.18446
   0.19775	  -4.18500
   0.19776	  -4.18675
   0.19777	  -4.18965
   0.19778	  -4.19245
   0.19779	  -4.19533
   0.19780	  -4.19854
   0.19781	  -4.20124
   0.19782	  -4.20394
   0.19783	  -4.20606
   0.19784	  -4.20772
   0.19785	  -4.20830
   0.19786	  -4.20862
   0.19787	  -4.20822
   0.19788	  -4.20739
   0.19789	  -4.20651
   0.19790	  -4.20490
   0.19791	  -4.20262
   0.19792	  -4.19972
   0.19793	  -4.19689
   0.19794	  -4.19399
   0.19795	  -4.19084
   0.19796	  -4.18749
   0.19797	  -4.18188
   0.19798	  -3.39660
   0.19799	  -3.39871
   0.19800	  -3.40159
   0.19801	  -3.40489
   0.19802	  -3.40935
   0.19803	  -3.41518
   0.19804	  -4.18200
   0.19805	  -4.18539
   0.19806	  -4.18941
   0.19807	  -4.19408
   0.19808	  -4.19957
   0.19809	  -4.20571
   0.19810	  -4.21216
   0.19811	  -4.21934
   0.19812	  -4.22669
   0.19813	  -4.23366
   0.19814	  -4.24038
   0.19815	  -4.24672
   0.19816	  -4.25185
   0.19817	  -4.25609
   0.19818	  -4.25938
   0.19819	  -4.26150
   0.19820	  -4.26228
   0.19821	  -4.26166
   0.19822	  -4.25985
   0.19823	  -4.25695
   0.19824	  -4.25342
   0.19825	  -4.24878
   0.19826	  -4.24326
   0.19827	  -4.23651
   0.19828	  -4.22874
   0.19829	  -4.22016
   0.19830	  -4.21022
   0.19831	  -4.19892
   0.19832	  -4.18793
   0.19833	  -4.17712
   0.19834	  -4.16507
   0.19835	  -4.15327
   0.19836	  -4.14319
   0.19837	  -4.13416
   0.19838	  -4.12599
   0.19839	  -4.11931
   0.19840	  -4.11361
   0.19841	  -4.10805
   0.19842	  -4.10306
   0.19843	  -4.09863
   0.19844	  -4.09393
   0.19845	  -4.08900
   0.19846	  -4.08342
   0.19847	  -4.07782
   0.19848	  -4.07206
   0.19849	  -4.06545
   0.19850	  -4.05899
   0.19851	  -4.05309
   0.19852	  -4.04883
   0.19853	  -4.04609
   0.19854	  -4.04479
   0.19855	  -4.04484
   0.19856	  -4.04602
   0.19857	  -4.04795
   0.19858	  -4.04991
   0.19859	  -4.05152
   0.19860	  -4.05283
   0.19861	  -4.05419
   0.19862	  -4.05522
   0.19863	  -4.05621
   0.19864	  -4.05702
   0.19865	  -4.05833
   0.19866	  -4.06023
   0.19867	  -4.06231
   0.19868	  -4.06461
   0.19869	  -4.06726
   0.19870	  -4.07029
   0.19871	  -4.07391
   0.19872	  -4.07793
   0.19873	  -4.08220
   0.19874	  -4.08643
   0.19875	  -4.09031
   0.19876	  -4.09354
   0.19877	  -4.09623
   0.19878	  -4.09827
   0.19879	  -4.09973
   0.19880	  -4.10162
   0.19881	  -4.10165
   0.19882	  -4.10215
   0.19883	  -4.10312
   0.19884	  -4.10419
   0.19885	  -4.10549
   0.19886	  -4.10710
   0.19887	  -4.10921
   0.19888	  -4.11198
   0.19889	  -4.11517
   0.19890	  -4.11869
   0.19891	  -4.12246
   0.19892	  -4.12613
   0.19893	  -4.12876
   0.19894	  -4.13078
   0.19895	  -4.13171
   0.19896	  -4.13150
   0.19897	  -4.12984
   0.19898	  -4.12711
   0.19899	  -4.12308
   0.19900	  -4.11857
   0.19901	  -4.11330
   0.19902	  -4.10763
   0.19903	  -4.10194
   0.19904	  -4.09718
   0.19905	  -4.09333
   0.19906	  -4.09058
   0.19907	  -4.08851
   0.19908	  -4.08705
   0.19909	  -4.08604
   0.19910	  -4.08477
   0.19911	  -4.08302
   0.19912	  -4.08092
   0.19913	  -4.07883
   0.19914	  -4.07652
   0.19915	  -4.07394
   0.19916	  -4.07105
   0.19917	  -4.06823
   0.19918	  -4.06587
   0.19919	  -4.06389
   0.19920	  -4.06220
   0.19921	  -4.06107
   0.19922	  -4.06052
   0.19923	  -4.06034
   0.19924	  -4.06063
   0.19925	  -4.06236
   0.19926	  -4.06531
   0.19927	  -4.06905
   0.19928	  -4.07375
   0.19929	  -4.07830
   0.19930	  -4.08268
   0.19931	  -4.08630
   0.19932	  -4.08905
   0.19933	  -4.09093
   0.19934	  -4.09216
   0.19935	  -4.09226
   0.19936	  -4.09135
   0.19937	  -4.08923
   0.19938	  -4.08695
   0.19939	  -4.08432
   0.19940	  -4.08127
   0.19941	  -4.07858
   0.19942	  -4.07647
   0.19943	  -4.07566
   0.19944	  -4.07584
   0.19945	  -4.07704
   0.19946	  -4.07854
   0.19947	  -4.08053
   0.19948	  -4.08385
   0.19949	  -4.08821
   0.19950	  -4.09401
   0.19951	  -4.09957
   0.19952	  -4.10545
   0.19953	  -4.11110
   0.19954	  -4.11625
   0.19955	  -4.12102
   0.19956	  -4.12586
   0.19957	  -4.12984
   0.19958	  -4.13394
   0.19959	  -4.13748
   0.19960	  -4.14045
   0.19961	  -4.14274
   0.19962	  -4.14510
   0.19963	  -4.14769
   0.19964	  -4.15018
   0.19965	  -4.15284
   0.19966	  -4.15569
   0.19967	  -4.15819
   0.19968	  -4.16010
   0.19969	  -4.16136
   0.19970	  -4.16115
   0.19971	  -4.15985
   0.19972	  -4.15669
   0.19973	  -4.15208
   0.19974	  -4.14689
   0.19975	  -4.14158
   0.19976	  -4.13732
   0.19977	  -4.13413
   0.19978	  -4.13176
   0.19979	  -4.13052
   0.19980	  -4.12930
   0.19981	  -4.12789
   0.19982	  -4.12641
   0.19983	  -4.12488
   0.19984	  -4.12369
   0.19985	  -4.12264
   0.19986	  -4.12228
   0.19987	  -4.12212
   0.19988	  -4.12261
   0.19989	  -4.12327
   0.19990	  -4.12366
   0.19991	  -4.12342
   0.19992	  -4.12218
   0.19993	  -4.12050
   0.19994	  -4.11762
   0.19995	  -4.11397
   0.19996	  -4.10895
   0.19997	  -4.10354
   0.19998	  -4.09833
   0.19999	  -4.09335
   0.20000	  -4.08875
   0.20001	  -4.08401
   0.20002	  -4.07935
   0.20003	  -4.07478
   0.20004	  -4.07100
   0.20005	  -4.06779
   0.20006	  -4.06538
   0.20007	  -4.06403
   0.20008	  -4.06373
   0.20009	  -4.06425
   0.20010	  -4.06544
   0.20011	  -4.06701
   0.20012	  -4.06884
   0.20013	  -4.07119
   0.20014	  -4.07404
   0.20015	  -4.07683
   0.20016	  -4.07986
   0.20017	  -4.08344
   0.20018	  -4.08683
   0.20019	  -4.09022
   0.20020	  -4.09336
   0.20021	  -4.09583
   0.20022	  -4.09770
   0.20023	  -4.09894
   0.20024	  -4.09934
   0.20025	  -4.09826
   0.20026	  -4.09559
   0.20027	  -4.09124
   0.20028	  -4.08553
   0.20029	  -4.07838
   0.20030	  -4.07123
   0.20031	  -4.06327
   0.20032	  -4.05466
   0.20033	  -4.04611
   0.20034	  -4.03716
   0.20035	  -4.02831
   0.20036	  -4.01933
   0.20037	  -4.01090
   0.20038	  -4.00226
   0.20039	  -3.99332
   0.20040	  -3.98406
   0.20041	  -3.97539
   0.20042	  -3.96705
   0.20043	  -3.95902
   0.20044	  -3.95106
   0.20045	  -3.94400
   0.20046	  -3.93700
   0.20047	  -3.93062
   0.20048	  -3.92374
   0.20049	  -3.91624
   0.20050	  -3.90913
   0.20051	  -3.90172
   0.20052	  -3.89452
   0.20053	  -3.88819
   0.20054	  -3.88227
   0.20055	  -3.87670
   0.20056	  -3.87253
   0.20057	  -3.86948
   0.20058	  -3.86694
   0.20059	  -3.86517
   0.20060	  -3.86415
   0.20061	  -3.86399
   0.20062	  -3.86437
   0.20063	  -3.86588
   0.20064	  -3.86871
   0.20065	  -3.87307
   0.20066	  -3.87912
   0.20067	  -3.88537
   0.20068	  -3.89334
   0.20069	  -3.90248
   0.20070	  -3.91293
   0.20071	  -3.92441
   0.20072	  -3.93560
   0.20073	  -3.94479
   0.20074	  -3.95218
   0.20075	  -3.95773
   0.20076	  -3.96158
   0.20077	  -3.96373
   0.20078	  -3.96450
   0.20079	  -3.96419
   0.20080	  -3.96330
   0.20081	  -3.96153
   0.20082	  -3.95940
   0.20083	  -3.95698
   0.20084	  -3.95491
   0.20085	  -3.95239
   0.20086	  -3.95080
   0.20087	  -3.94939
   0.20088	  -3.94863
   0.20089	  -3.94828
   0.20090	  -3.94808
   0.20091	  -3.94813
   0.20092	  -3.94865
   0.20093	  -3.95009
   0.20094	  -3.95230
   0.20095	  -3.95533
   0.20096	  -3.95863
   0.20097	  -3.96261
   0.20098	  -3.96643
   0.20099	  -3.97041
   0.20100	  -3.97511
   0.20101	  -3.98070
   0.20102	  -3.98771
   0.20103	  -3.99590
   0.20104	  -4.00533
   0.20105	  -4.01516
   0.20106	  -4.02390
   0.20107	  -4.03247
   0.20108	  -4.04104
   0.20109	  -4.04773
   0.20110	  -4.05279
   0.20111	  -4.05577
   0.20112	  -4.05658
   0.20113	  -4.05525
   0.20114	  -4.05230
   0.20115	  -4.04851
   0.20116	  -4.04443
   0.20117	  -4.04029
   0.20118	  -4.03673
   0.20119	  -4.03471
   0.20120	  -4.03417
   0.20121	  -4.03482
   0.20122	  -4.03610
   0.20123	  -4.03761
   0.20124	  -4.03922
   0.20125	  -4.04048
   0.20126	  -4.04170
   0.20127	  -4.04307
   0.20128	  -4.04453
   0.20129	  -4.04584
   0.20130	  -4.04794
   0.20131	  -4.05081
   0.20132	  -4.05431
   0.20133	  -4.05830
   0.20134	  -4.06296
   0.20135	  -4.06723
   0.20136	  -4.07159
   0.20137	  -4.07570
   0.20138	  -4.07959
   0.20139	  -4.08450
   0.20140	  -4.08909
   0.20141	  -4.09361
   0.20142	  -4.09788
   0.20143	  -4.10136
   0.20144	  -4.10427
   0.20145	  -4.10722
   0.20146	  -4.11045
   0.20147	  -4.11371
   0.20148	  -4.11678
   0.20149	  -4.11905
   0.20150	  -4.12068
   0.20151	  -4.12168
   0.20152	  -4.12133
   0.20153	  -4.11920
   0.20154	  -4.11542
   0.20155	  -4.10984
   0.20156	  -4.10307
   0.20157	  -4.09586
   0.20158	  -4.08868
   0.20159	  -4.08196
   0.20160	  -4.07494
   0.20161	  -4.06850
   0.20162	  -4.06271
   0.20163	  -4.05862
   0.20164	  -4.05625
   0.20165	  -4.05552
   0.20166	  -4.05650
   0.20167	  -4.05862
   0.20168	  -4.06136
   0.20169	  -4.06524
   0.20170	  -4.06988
   0.20171	  -4.07503
   0.20172	  -4.08105
   0.20173	  -4.08827
   0.20174	  -4.09559
   0.20175	  -4.10256
   0.20176	  -4.10980
   0.20177	  -4.11742
   0.20178	  -4.12544
   0.20179	  -4.13280
   0.20180	  -4.13913
   0.20181	  -4.14392
   0.20182	  -4.14673
   0.20183	  -4.14835
   0.20184	  -4.14893
   0.20185	  -4.14934
   0.20186	  -4.14948
   0.20187	  -4.14935
   0.20188	  -4.14934
   0.20189	  -4.14964
   0.20190	  -4.15047
   0.20191	  -4.15213
   0.20192	  -4.15456
   0.20193	  -4.15789
   0.20194	  -4.16181
   0.20195	  -4.16566
   0.20196	  -4.16891
   0.20197	  -4.17158
   0.20198	  -4.17320
   0.20199	  -4.17373
   0.20200	  -4.17346
   0.20201	  -4.17173
   0.20202	  -4.16905
   0.20203	  -4.16584
   0.20204	  -4.16177
   0.20205	  -4.15724
   0.20206	  -4.15204
   0.20207	  -4.14572
   0.20208	  -4.13876
   0.20209	  -4.13153
   0.20210	  -4.12528
   0.20211	  -4.12034
   0.20212	  -4.11623
   0.20213	  -4.11328
   0.20214	  -4.11153
   0.20215	  -4.11065
   0.20216	  -4.11075
   0.20217	  -4.11182
   0.20218	  -4.11377
   0.20219	  -4.11654
   0.20220	  -4.12001
   0.20221	  -4.12400
   0.20222	  -4.12873
   0.20223	  -4.13367
   0.20224	  -4.13831
   0.20225	  -4.14315
   0.20226	  -4.14762
   0.20227	  -4.15164
   0.20228	  -4.15542
   0.20229	  -4.15998
   0.20230	  -4.16577
   0.20231	  -4.17290
   0.20232	  -4.18123
   0.20233	  -4.19043
   0.20234	  -4.19941
   0.20235	  -4.20789
   0.20236	  -4.21483
   0.20237	  -4.22098
   0.20238	  -4.22690
   0.20239	  -4.23166
   0.20240	  -4.23543
   0.20241	  -4.23769
   0.20242	  -4.23805
   0.20243	  -4.23694
   0.20244	  -4.23419
   0.20245	  -4.22981
   0.20246	  -4.22443
   0.20247	  -4.21802
   0.20248	  -4.21081
   0.20249	  -4.20230
   0.20250	  -4.19345
   0.20251	  -4.18652
   0.20252	  -4.17897
   0.20253	  -4.17055
   0.20254	  -4.16298
   0.20255	  -4.15567
   0.20256	  -4.14871
   0.20257	  -4.14274
   0.20258	  -4.13852
   0.20259	  -4.13590
   0.20260	  -4.13427
   0.20261	  -4.13382
   0.20262	  -4.13390
   0.20263	  -4.13442
   0.20264	  -4.13523
   0.20265	  -4.13554
   0.20266	  -4.13580
   0.20267	  -4.13596
   0.20268	  -4.13570
   0.20269	  -4.13463
   0.20270	  -4.13253
   0.20271	  -4.12955
   0.20272	  -4.12596
   0.20273	  -4.12222
   0.20274	  -4.11919
   0.20275	  -4.11688
   0.20276	  -4.11520
   0.20277	  -4.11464
   0.20278	  -4.11490
   0.20279	  -4.11643
   0.20280	  -4.11848
   0.20281	  -4.12031
   0.20282	  -4.12213
   0.20283	  -4.12369
   0.20284	  -4.12431
   0.20285	  -4.12442
   0.20286	  -4.12335
   0.20287	  -4.12128
   0.20288	  -4.11838
   0.20289	  -4.11451
   0.20290	  -4.10974
   0.20291	  -4.10354
   0.20292	  -4.09650
   0.20293	  -4.08949
   0.20294	  -4.08199
   0.20295	  -4.07517
   0.20296	  -4.06881
   0.20297	  -4.06382
   0.20298	  -4.05942
   0.20299	  -4.05569
   0.20300	  -4.05303
   0.20301	  -4.05121
   0.20302	  -4.05014
   0.20303	  -4.05016
   0.20304	  -4.05098
   0.20305	  -4.05250
   0.20306	  -4.05477
   0.20307	  -4.05722
   0.20308	  -4.05963
   0.20309	  -4.06173
   0.20310	  -4.06347
   0.20311	  -4.06473
   0.20312	  -4.06543
   0.20313	  -4.06594
   0.20314	  -4.06640
   0.20315	  -4.06676
   0.20316	  -4.06752
   0.20317	  -4.06901
   0.20318	  -4.07140
   0.20319	  -4.07461
   0.20320	  -4.07829
   0.20321	  -4.08257
   0.20322	  -4.08803
   0.20323	  -4.09399
   0.20324	  -4.09970
   0.20325	  -4.10520
   0.20326	  -4.11053
   0.20327	  -4.11487
   0.20328	  -4.11884
   0.20329	  -4.12258
   0.20330	  -4.12545
   0.20331	  -4.12790
   0.20332	  -4.12977
   0.20333	  -4.13072
   0.20334	  -4.13095
   0.20335	  -4.13060
   0.20336	  -4.12992
   0.20337	  -4.12880
   0.20338	  -4.12726
   0.20339	  -4.12550
   0.20340	  -4.12359
   0.20341	  -4.12160
   0.20342	  -4.11969
   0.20343	  -4.11744
   0.20344	  -4.11482
   0.20345	  -4.11186
   0.20346	  -4.10921
   0.20347	  -4.10701
   0.20348	  -4.10560
   0.20349	  -4.10495
   0.20350	  -4.10540
   0.20351	  -4.10708
   0.20352	  -4.10899
   0.20353	  -4.11130
   0.20354	  -4.11260
   0.20355	  -4.11289
   0.20356	  -4.11189
   0.20357	  -4.10920
   0.20358	  -4.10551
   0.20359	  -4.10131
   0.20360	  -4.09550
   0.20361	  -4.08928
   0.20362	  -4.08311
   0.20363	  -4.07586
   0.20364	  -4.06930
   0.20365	  -4.06307
   0.20366	  -4.05705
   0.20367	  -4.05091
   0.20368	  -4.04515
   0.20369	  -4.03985
   0.20370	  -4.03482
   0.20371	  -4.02910
   0.20372	  -4.02326
   0.20373	  -4.01717
   0.20374	  -4.01020
   0.20375	  -4.00200
